	BN2_C	BN2_H	BN2_W	time_cost
1041	256.0	28.0	28.0	374.0
1042	288.0	28.0	28.0	476.0
1043	320.0	28.0	28.0	453.0
1044	352.0	28.0	28.0	565.0
1045	384.0	28.0	28.0	518.0
1046	416.0	28.0	28.0	673.0
1047	448.0	28.0	28.0	632.0
1048	480.0	28.0	28.0	639.0
1049	512.0	28.0	28.0	813.0
1050	256.0	14.0	14.0	125.0
1051	288.0	14.0	14.0	98.0
1052	320.0	14.0	14.0	117.0
1053	352.0	14.0	14.0	131.0
1054	384.0	14.0	14.0	138.0
1055	416.0	14.0	14.0	158.0
1056	448.0	14.0	14.0	158.0
1057	480.0	14.0	14.0	175.0
1058	512.0	14.0	14.0	244.0
1059	544.0	14.0	14.0	189.0
1060	576.0	14.0	14.0	176.0
1061	608.0	14.0	14.0	230.0
1062	640.0	14.0	14.0	202.0
1063	672.0	14.0	14.0	233.0
1064	704.0	14.0	14.0	242.0
1065	736.0	14.0	14.0	268.0
1066	768.0	14.0	14.0	286.0
1067	800.0	14.0	14.0	279.0
1068	832.0	14.0	14.0	322.0
1069	864.0	14.0	14.0	321.0
1070	896.0	14.0	14.0	310.0
1071	928.0	14.0	14.0	369.0
1072	960.0	14.0	14.0	388.0
1073	992.0	14.0	14.0	358.0
1074	1024.0	14.0	14.0	349.0
1075	512.0	7.0	7.0	64.0
1076	544.0	7.0	7.0	47.0
1077	576.0	7.0	7.0	48.0
1078	608.0	7.0	7.0	57.0
1079	640.0	7.0	7.0	83.0
1080	672.0	7.0	7.0	73.0
1081	704.0	7.0	7.0	66.0
1082	736.0	7.0	7.0	73.0
1083	768.0	7.0	7.0	78.0
1084	800.0	7.0	7.0	75.0
1085	832.0	7.0	7.0	82.0
1086	864.0	7.0	7.0	90.0
1087	896.0	7.0	7.0	84.0
1088	928.0	7.0	7.0	102.0
1089	960.0	7.0	7.0	100.0
1090	992.0	7.0	7.0	81.0
1091	7.0	7.0	1024.0	94.0
1092	64.0	56.0	56.0	393.0
1093	96.0	56.0	56.0	574.0
1094	128.0	56.0	56.0	747.0
1095	160.0	56.0	56.0	1037.0
1096	192.0	56.0	56.0	1116.0
1097	224.0	56.0	56.0	1475.0
1098	256.0	56.0	56.0	1339.0
1099	128.0	28.0	28.0	196.0
1100	160.0	28.0	28.0	222.0
1101	192.0	28.0	28.0	259.0
1102	224.0	28.0	28.0	326.0
1103	128.0	28.0	28.0	174.0
1104	256.0	28.0	28.0	354.0
1105	288.0	28.0	28.0	452.0
1106	320.0	28.0	28.0	483.0
1107	352.0	28.0	28.0	565.0
1108	384.0	28.0	28.0	608.0
1109	416.0	28.0	28.0	718.0
1110	448.0	28.0	28.0	702.0
1111	480.0	28.0	28.0	667.0
1112	512.0	28.0	28.0	842.0
1113	256.0	14.0	14.0	92.0
1114	288.0	14.0	14.0	108.0
1115	320.0	14.0	14.0	123.0
1116	352.0	14.0	14.0	146.0
1117	384.0	14.0	14.0	130.0
1118	416.0	14.0	14.0	168.0
1119	448.0	14.0	14.0	157.0
1120	480.0	14.0	14.0	162.0
1121	512.0	14.0	14.0	180.0
1122	544.0	14.0	14.0	194.0
1123	576.0	14.0	14.0	177.0
1124	608.0	14.0	14.0	187.0
1125	640.0	14.0	14.0	284.0
1126	672.0	14.0	14.0	244.0
1127	704.0	14.0	14.0	264.0
1128	736.0	14.0	14.0	234.0
1129	768.0	14.0	14.0	273.0
1130	800.0	14.0	14.0	294.0
1131	832.0	14.0	14.0	310.0
1132	864.0	14.0	14.0	304.0
1133	896.0	14.0	14.0	360.0
1134	928.0	14.0	14.0	383.0
1135	960.0	14.0	14.0	366.0
1136	992.0	14.0	14.0	434.0
1137	1024.0	14.0	14.0	331.0
1138	512.0	7.0	7.0	52.0
1139	544.0	7.0	7.0	52.0
1140	576.0	7.0	7.0	54.0
1141	608.0	7.0	7.0	94.0
1142	640.0	7.0	7.0	93.0
1143	672.0	7.0	7.0	77.0
1144	704.0	7.0	7.0	71.0
1145	736.0	7.0	7.0	83.0
1146	768.0	7.0	7.0	77.0
1147	800.0	7.0	7.0	88.0
1148	832.0	7.0	7.0	93.0
1149	864.0	7.0	7.0	84.0
1150	896.0	7.0	7.0	84.0
1151	928.0	7.0	7.0	94.0
1152	960.0	7.0	7.0	95.0
1153	992.0	7.0	7.0	105.0
1154	7.0	7.0	1024.0	95.0
